NAME,SECTION,MEET,DAY,START,FINISH,NOTES
ECE110H1S,PRA 03,1,Thu,16:00,18:00,1
ECE110H1S,PRA 04,1,Thu,16:00,18:00,2
ECE110H1S,PRA 05,1,Wed,14:00,16:00,1
ECE110H1S,PRA 06,1,Wed,14:00,16:00,2
ECE110H1S,PRA 07,1,Wed,16:00,18:00,1
ECE110H1S,PRA 08,1,Wed,16:00,18:00,2
ECE110H1S,PRA 09,1,Fri,14:00,16:00,1
ECE110H1S,PRA 10,1,Fri,14:00,16:00,2
ECE110H1S,PRA 11,1,Fri,16:00,18:00,1
ECE110H1S,PRA 12,1,Fri,16:00,18:00,2
ECE110H1S,TUT 01,1,Mon,15:00,17:00,
ECE110H1S,TUT 02,1,Mon,15:00,17:00,
ECE110H1S,TUT 03,1,Tue,16:00,18:00,
ECE110H1S,TUT 04,1,Tue,16:00,18:00,
ECE110H1S,TUT 05,1,Wed,16:00,18:00,
ECE110H1S,TUT 06,1,Wed,16:00,18:00,
ECE110H1S,TUT 07,1,Wed,14:00,16:00,
ECE110H1S,TUT 08,1,Wed,14:00,16:00,
ECE110H1S,TUT 09,1,Fri,16:00,18:00,
ECE110H1S,TUT 10,1,Fri,16:00,18:00,
ECE110H1S,TUT 11,1,Fri,14:00,16:00,
ECE110H1S,TUT 12,1,Fri,14:00,16:00,
ECE159H1S,LEC 01,1,Tue,14:00,15:00,
ECE159H1S,,2,Thu,13:00,14:00,
ECE159H1S,,3,Fri,14:00,15:00,
ECE159H1S,LEC 02,1,Tue,15:00,16:00,
ECE159H1S,,2,Thu,14:00,15:00,
ECE159H1S,,3,Fri,15:00,16:00,
ECE159H1S,PRA 01,1,Mon,9:00,12:00,2
ECE159H1S,PRA 02,1,Fri,10:00,13:00,2
ECE159H1S,PRA 03,1,Fri,10:00,13:00,1
ECE159H1S,PRA 04,1,Wed,9:00,12:00,1
ECE159H1S,PRA 05,1,Wed,9:00,12:00,1
ECE159H1S,PRA 06,1,Mon,9:00,12:00,1
ECE159H1S,TUT 01,1,Thu,16:00,17:00,
ECE159H1S,TUT 02,1,Wed,11:00,12:00,
ECE159H1S,TUT 03,1,Wed,11:00,12:00,
ECE159H1S,TUT 04,1,Wed,11:00,12:00,
ECE159H1S,TUT 05,1,Fri,10:00,11:00,
ECE159H1S,TUT 06,1,Fri,12:00,13:00,
ECE159H1S,TUT 07,1,Fri,12:00,13:00,
ECE159H1S,TUT 08,1,Wed,10:00,11:00,
ECE159H1S,TUT 09,1,Wed,10:00,11:00,
ECE159H1S,TUT 10,1,Wed,10:00,11:00,
ECE216H1S,LEC 01,1,Mon,11:00,12:00,
ECE216H1S,,2,Tue,14:00,15:00,
ECE216H1S,,3,Thu,9:00,10:00,
ECE216H1S,LEC 02,1,Tue,13:00,14:00,
ECE216H1S,,2,Wed,10:00,11:00,
ECE216H1S,,3,Thu,11:00,12:00,
ECE216H1S,LEC 03,1,Mon,13:00,14:00,
ECE216H1S,,2,Wed,9:00,10:00,
ECE216H1S,,3,Tue,9:00,10:00,
ECE216H1S,LEC 04,1,Mon,9:00,10:00,
ECE216H1S,,2,Tue,10:00,11:00,
ECE216H1S,,3,Fri,11:00,12:00,
ECE216H1S,TUT 01,1,Fri,11:00,13:00,
ECE216H1S,TUT 02,1,Fri,11:00,13:00,
ECE216H1S,TUT 03,1,Wed,14:00,16:00,
ECE216H1S,TUT 04,1,Wed,14:00,16:00,
ECE216H1S,TUT 05,1,Thu,15:00,17:00,
ECE216H1S,TUT 06,1,Thu,15:00,17:00,
ECE216H1S,TUT 07,1,Mon,16:00,18:00,
ECE216H1S,TUT 08,1,Mon,16:00,18:00,
ECE221H1S,LEC 01,1,Mon,9:00,10:00,
ECE221H1S,,2,Thu,14:00,15:00,
ECE221H1S,,3,Fri,10:00,11:00,
ECE221H1S,LEC 02,1,Mon,12:00,13:00,
